dp,url,cat,title,YE_txt,YE_status
B0069RUT1I,https://www.amazon.com/dp/B0069RUT1I/?aod=1,,Amazon.com : Clearspring Organic Sweet White Miso (250g) - Pack of 2 : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B00780JJKM,https://www.amazon.com/dp/B00780JJKM/?aod=1,,"Amazon.com: Vitamin E 450 Mg, supports immune function, Capsule 100 count by Puritan's Pride",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Yemen Add to List,Not added (2)
B007R1UJTW,https://www.amazon.com/dp/B007R1UJTW/?aod=1,,"Amazon.com: 8.8oz Chun Guang Classic Coconut Candy, Pack of 1 : Grocery & Gourmet Food",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B007RA0ZAQ,https://www.amazon.com/dp/B007RA0ZAQ/?aod=1,,"Amazon.com: Phillips’ Colon Health Daily Probiotic Capsules, 4-in-1 Symptom Defense to help defend against Occasional Gas, Bloating, Constipation, and Diarrhea, Daily Supplement, 60 Count : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B007SYT7LO,https://www.amazon.com/dp/B007SYT7LO/?aod=1,,"Amazon.com: Garden of Life Raw Organic Protein Vanilla Powder, 20 Servings: Certified Vegan, Gluten Free, Organic, Non-GMO, Plant Based Sugar Free Protein Shake with Probiotics & Enzymes, 4g BCAAs, 22g Protein : Health & Household",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Yemen Add to List,Not added (1)
B008LFC41E,https://www.amazon.com/dp/B008LFC41E/?aod=1,,"Amazon.com : Solgar Skin, Nails & Hair, Advanced MSM Formula,120 Tablets-2 Pack-Supports Collagen for Hair,Nail and Skin Health-Provides Zinc, Vitamin C&Copper-Non GMO,Vegan,Gluten & Dairy Free-120 Servings : Nutritional Supplements And Vitamins : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B008NC7QQS,https://www.amazon.com/dp/B008NC7QQS/?aod=1,,"Amazon.com: Nature Made Extra Strength Flaxseed Oil 1400 mg, Dietary Supplement for Heart Health Support, 100 Softgels, 100 Day Supply : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B00H5PJ0HW,https://www.amazon.com/dp/B00H5PJ0HW/?aod=1,,"Amazon.com: Nature’s Bounty Magnesium, Bone and Muscle Health, Tablets, 500 mg, 200 Ct : Health & Household",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Yemen Add to List,Not added (3)
B00HAZXIWA,https://www.amazon.com/dp/B00HAZXIWA/?aod=1,,"Amazon.com : Lavazza Classico Ground Coffee Blend, Medium Roast, 12-Ounce Bags (Pack of 6) , Value Pack, Rich Flavor with Notes of Dried Fruit : Grocery & Gourmet Food",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B00KC3F2BC,https://www.amazon.com/dp/B00KC3F2BC/?aod=1,,Amazon.com: Yutaka Organic Miso Paste 300 g (Pack of 3) : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (2)
B00T82M892,https://www.amazon.com/dp/B00T82M892/?aod=1,,Amazon.com: Science in Sport 60 ml Energy Gel Variety - Pack of 7 : Health & Household,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Japan Add to List,Not added (5)
B00VFYYAC4,https://www.amazon.com/dp/B00VFYYAC4/?aod=1,,"Amazon.com: SmartyPants Prenatal Vitamins for Women with DHA and Folate - Daily Gummy Multivitamin: Vitamin C, B12, D3, Zinc for Immunity & Omega 3 Fish Oil, 120 Count (30 Day Supply) : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (2)
B00Y8MP4G6,https://www.amazon.com/dp/B00Y8MP4G6/?aod=1,,"Amazon.com: Dr. Formulated Probiotics for Women & Prebiotics, 50 Billion CFU for Women’s Daily Digestive Vaginal & Immune Health, Garden of Life 16 Probiotic Strains Shelf Stable No Gluten Dairy Soy, 30 Capsules : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (3)
B00YMSLT88,https://www.amazon.com/dp/B00YMSLT88/?aod=1,,"Amazon.com: Nature Made Multivitamin Tablets with Iron, Multivitamin for Women and Men for Daily Nutritional Support, 130 Tablets, 130 Day Supply : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,No button (0)
B00ZK8YIXW,https://www.amazon.com/dp/B00ZK8YIXW/?aod=1,,"Amazon.com : Simply Organic Ground Ceylon Cinnamon, Certified Organic, Vegan | 2.08 Ounce | Cinnamomum verum J. Presl : Grocery & Gourmet Food",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (2)
B013NDK0G4,https://www.amazon.com/dp/B013NDK0G4/?aod=1,,Amazon.com : Ahlgrens Bilar ORIGINAL Swedish Chewy Candy Sweets Bag 125g. : Everything Else,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (2)
B014G3WK9U,https://www.amazon.com/dp/B014G3WK9U/?aod=1,,"Amazon.com: OLLY Undeniable Beauty Gummy, For Hair, Skin, Nails, Biotin, Vitamin C, Keratin, Chewable Supplement, Grapefruit, 30 Day Supply - 60 Count : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (6)
B0171VWMJW,https://www.amazon.com/dp/B0171VWMJW/?aod=1,,"Amazon.com: Design Toscano Industrial Steampunk Sculptural Ink Transport Pens, Antique Gold : Home & Kitchen",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B017JB6M86,https://www.amazon.com/dp/B017JB6M86/?aod=1,,"Amazon.com: Just Hemp Foods Hemp Protein Powder Plus Fiber, Non-GMO Verified with 11g of Protein & 11g of Fiber per Serving, 16 oz - Packaging May Vary : Health & Household",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Yemen Add to List,Not added (1)
B018HFAP04,https://www.amazon.com/dp/B018HFAP04/?aod=1,,"Amazon.com : Lavazza Crema e Aroma - dark roast Coffee Beans, 2.2-Pound Bag - Pack of 2 : Grocery & Gourmet Food",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B019O4SB58,https://www.amazon.com/dp/B019O4SB58/?aod=1,,"Amazon.com: CandleNScent Unscented Tealight Candles, 30 Pack, White, Made in USA : Home & Kitchen",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B01A1938YE,https://www.amazon.com/dp/B01A1938YE/?aod=1,,"Amazon.com: Nutricost Melatonin 5mg, 240 Capsules - 5mg Per Serving, Non-GMO, Gluten Free : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B01KNSFCTM,https://www.amazon.com/dp/B01KNSFCTM/?aod=1,,"Amazon.com: Photograph Crystal Ball with Stand and Pouch, K9 Crystal Suncatchers Ball with Microfiber Pouch, Decorative and Photography Accessory (3-1/5"" Dia, K9 Clear) : Home & Kitchen",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B01LDNBAC4,https://www.amazon.com/dp/B01LDNBAC4/?aod=1,,"Amazon.com: Lakanto Classic Monk Fruit Sweetener with Erythritol - White Sugar Substitute, Zero Calorie, Keto Diet Friendly, Zero Net Carbs, Baking, Extract, Sugar Replacement (Classic White - 3 lb) : Grocery & Gourmet Food",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B01M685OYU,https://www.amazon.com/dp/B01M685OYU/?aod=1,,"Amazon.com : Hayman Coffee, 100% Pure Kona Coffee, Coffee Pods For Nespresso Coffee Machine, 16 Pods | Espresso Capsules, Medium Roast Coffee, Hawaiian Coffee : Grocery & Gourmet Food",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B06VX3YJNR,https://www.amazon.com/dp/B06VX3YJNR/?aod=1,,Amazon.com : Fazer Pantteri Mix - Salty Licorice - Salmiak - Fruity - Wine Gums - Candies - Sweets : Grocery & Gourmet Food,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (2)
B06XC7CHB4,https://www.amazon.com/dp/B06XC7CHB4/?aod=1,,"Amazon.com: GU Energy Original Sports Nutrition Energy Gel, 24-Count, Assorted Indulgent Flavors : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B06XDPGCMN,https://www.amazon.com/dp/B06XDPGCMN/?aod=1,,"Amazon.com: Gerber Good Start, Baby Probiotic Drops, Soothe, 0.34 Ounce",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,No button (0)
B06Y22PSSJ,https://www.amazon.com/dp/B06Y22PSSJ/?aod=1,,Amazon.com : Augason Farms 72-Hour 1-Person Emergency Food Supply Kit 4 lbs 1 oz : Sports & Outdoors,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B072B8116C,https://www.amazon.com/dp/B072B8116C/?aod=1,,Amazon.com : Overmont Taekwondo Kick Pad Boxing Karate Pad PU Leather Muay Thai MMA Martial Art Kickboxing Punch Mitts Punching Bag Kicking Shield Training 1PC : Sports & Outdoors,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B072PVP4CJ,https://www.amazon.com/dp/B072PVP4CJ/?aod=1,,"Amazon.com: Centrum Multivitamin for Women, Multivitamin/Multimineral Supplement with Iron, Vitamin D3, B Vitamins and Antioxidant Vitamins C and E, Gluten Free, Non-GMO Ingredients - 250 Count : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (2)
B074SHJ8ZD,https://www.amazon.com/dp/B074SHJ8ZD/?aod=1,,Amazon.com: BAOSHA Canvas Weekender Travel Duffel Backpack Hybrid Hiking Rucksack Laptop Backpack for Outdoor Sports Gym HB-26(Black) : Electronics,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B075WYBQXJ,https://www.amazon.com/dp/B075WYBQXJ/?aod=1,,"Amazon.com: Seagate BarraCuda Internal Hard Drive 8TB SATA 6Gb/s 256MB Cache 3.5-Inch (ST8000DM004),Mechanical Hard Disk : Electronics",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (5)
B076DMM9JX,https://www.amazon.com/dp/B076DMM9JX/?aod=1,,"Amazon.com : Twinings of London Holiday Variety Tea Bag Pack, Christmas Tea and Winter Spice, 20 Count (Pack of 4) : Grocery & Gourmet Food",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Yemen Add to List,Not added (1)
B079YKTCV3,https://www.amazon.com/dp/B079YKTCV3/?aod=1,,"Amazon.com: SmartyPants Organic Womens Multivitamin, Daily Gummy Vitamins: Biotin, Probiotics, Vitamin C, D3, B12, Omega 3, & Zinc for Immune Support, Energy, & Hair Skin & Nails, 120 Gummies, 30 Day Supply : Health & Household",Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Yemen Add to List,No button (0)
B07BS9MMB5,https://www.amazon.com/dp/B07BS9MMB5/?aod=1,,Amazon.com: GPC Image Compatible Toner Cartridge Replacement for HP 410A CF410A CF411A CF412A CF413A Compatible with Laserjet Pro MFP M477fdw M477fdn M477fnw Pro M452dn M452nw M452dw Printer (4 Pack) : Office Products,Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B07G4FV8SH,https://www.amazon.com/dp/B07G4FV8SH/?aod=1,,"Amazon.com: Lacoste LACOSTE.12.12 Kinder 2030012 Children's : Clothing, Shoes & Jewelry",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B07H8M6YDK,https://www.amazon.com/dp/B07H8M6YDK/?aod=1,,"Amazon.com: OLLY Kids Multivitamin + Probiotic Gummy, Digestive and Immune Support, Vitamins A, D, C, E, B, Zinc, Kids Chewable Supplement, Berry, 50 Day Supply - 100 Count (Pack of 1) : Clothing, Shoes & Jewelry",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,No button (0)
B07K4W4YF5,https://www.amazon.com/dp/B07K4W4YF5/?aod=1,,"Amazon.com: Nutricost St John’s Wort Capsules (500mg) 120 Capsules - Vegetarian, Gluten Free and Non-GMO : Health & Household",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,Not added (1)
B07KH33WRV,https://www.amazon.com/dp/B07KH33WRV/?aod=1,,"Amazon.com: CORSAIR AF120 LED Low Noise Cooling Fan Single Pack - Red /Black Cooling CO-9050080-WW, 120 mm : Electronics",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B07KH4K6V1,https://www.amazon.com/dp/B07KH4K6V1/?aod=1,,"Amazon.com: CORSAIR AF140 LED Low Noise Cooling Fan, Dual Pack - White, 140 mm : Electronics",Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
B07KT7T3F9,https://www.amazon.com/dp/B07KT7T3F9/?aod=1,,Amazon.com: Oxford - HD Heavy Duty Max Disc Lock : Sports & Outdoors,Temporarily out of stock. We are working hard to be back in stock as soon as possible. Deliver to Yemen Add to List,This item cannot be shipped to your selected delivery location. Please choose a different delivery location. (1)
